"pdb","vvolume","variable","value"
"1AH7_A","vvolumeO","r4s_JC",0.575800657008246
"1AH7_A","vvolumeO","rsa",0.771076193231212
"1AH7_A","vvolumeO","seqent",0.427328193072459
"1AH7_A","vvolumeSC","ddgent",0.764065802250528
"1AH7_A","vvolumeSC","hbe",0.37303580834271
"1AH7_A","vvolumeSC","hpshh",0.399451839240826
"1AH7_A","vvolumeSC","r4s_JC",0.646781898528617
"1AH7_A","vvolumeSC","rsa",0.921846984007213
"1AH7_A","vvolumeSC","seqent",0.42259538845324
"1AJ0_A","vvolumeAA","ddgent",0.712365297233692
"1AJ0_A","vvolumeAA","hbe",0.40562587592308
"1AJ0_A","vvolumeAA","hpshh",0.411947753664217
"1AJ0_A","vvolumeAA","r4s_JC",0.512499566009732
"1AJ0_A","vvolumeAA","rsa",0.908460636300927
"1AJ0_A","vvolumeAA","seqent",0.470036718056414
"1AJ0_A","vvolumeC","ddgent",0.676209291517696
"1AJ0_A","vvolumeC","hbe",0.448403266801756
"1AJ0_A","vvolumeC","hpshh",0.342455073994092
"1AJ0_A","vvolumeC","r4s_JC",0.457639680288743
"1AJ0_A","vvolumeC","rsa",0.851266891870991
"1AJ0_A","vvolumeC","seqent",0.44023078185379
"1AJ0_A","vvolumeCA","ddgent",0.666080815372296
"1AJ0_A","vvolumeCA","hbe",0.440246845530753
"1AJ0_A","vvolumeCA","hpshh",0.359607773573645
"1AJ0_A","vvolumeCA","r4s_JC",0.472240828874584
"1AJ0_A","vvolumeCA","rsa",0.856370812443313
"1AJ0_A","vvolumeCA","seqent",0.445921332071452
"1AJ0_A","vvolumeCB","ddgent",0.706870834371215
"1AJ0_A","vvolumeCB","hbe",0.398413575333336
"1AJ0_A","vvolumeCB","hpshh",0.390656809748085
"1AJ0_A","vvolumeCB","r4s_JC",0.513298162501175
"1AJ0_A","vvolumeCB","rsa",0.891625304212675
"1AJ0_A","vvolumeCB","seqent",0.474672233519207
"1AJ0_A","vvolumeN","ddgent",0.582492872059885
"1AJ0_A","vvolumeN","hbe",0.475797147231493
"1AJ0_A","vvolumeN","hpshh",0.299295497358638
"1AJ0_A","vvolumeN","r4s_JC",0.42753500486572
"1AJ0_A","vvolumeN","rsa",0.754397885102769
"1AJ0_A","vvolumeN","seqent",0.402255472558923
"1AJ0_A","vvolumeO","ddgent",0.639255443560956
"1AJ0_A","vvolumeO","hbe",0.446337333791745
"1AJ0_A","vvolumeO","hpshh",0.333109491930201
"1AJ0_A","vvolumeO","r4s_JC",0.435323939724907
"1AJ0_A","vvolumeO","rsa",0.79465724077552
"1AJ0_A","vvolumeO","seqent",0.416718387574237
"1AJ0_A","vvolumeSC","ddgent",0.731641936321915
"1AJ0_A","vvolumeSC","hbe",0.34365350538869
"1AJ0_A","vvolumeSC","hpshh",0.436718213023893
"1AJ0_A","vvolumeSC","r4s_JC",0.545619910311013
"1AJ0_A","vvolumeSC","rsa",0.914663112975026
"1AJ0_A","vvolumeSC","seqent",0.496611175408127
"1AK0_A","vvolumeAA","ddgent",0.736961044551259
"1AK0_A","vvolumeAA","hbe",0.42917614065972
"1AK0_A","vvolumeAA","hpshh",0.358719135314495
"1AK0_A","vvolumeAA","r4s_JC",0.661117661188491
"1AK0_A","vvolumeAA","rsa",0.926695214842082
"1AK0_A","vvolumeAA","seqent",0.549136260775246
"1AK0_A","vvolumeC","ddgent",0.577391752375611
"1AK0_A","vvolumeC","hbe",0.513706268322123
"1AK0_A","vvolumeC","hpshh",0.250553265760141
"1AK0_A","vvolumeC","r4s_JC",0.597967002409878
"1AK0_A","vvolumeC","rsa",0.8143007935295
"1AK0_A","vvolumeC","seqent",0.483959408194055
"1AK0_A","vvolumeCA","ddgent",0.664877485668073
"1AK0_A","vvolumeCA","hbe",0.414423710308444
"1AK0_A","vvolumeCA","hpshh",0.287591489309748
"1AK0_A","vvolumeCA","r4s_JC",0.631715617102585
"1AK0_A","vvolumeCA","rsa",0.830765051051532
"1AK0_A","vvolumeCA","seqent",0.503375829649947
"1AK0_A","vvolumeCB","ddgent",0.731941772267477
"1AK0_A","vvolumeCB","hbe",0.429080892137574
"1AK0_A","vvolumeCB","hpshh",0.34064865462215
"1AK0_A","vvolumeCB","r4s_JC",0.677664891460899
"1AK0_A","vvolumeCB","rsa",0.893569720625268
"1AK0_A","vvolumeCB","seqent",0.559019259080034
"1AK0_A","vvolumeN","ddgent",0.576598686484618
"1AK0_A","vvolumeN","hbe",0.436407199697156
"1AK0_A","vvolumeN","hpshh",0.234611166784794
"1AK0_A","vvolumeN","r4s_JC",0.553692245274605
"1AK0_A","vvolumeN","rsa",0.730367086024324
"1AK0_A","vvolumeN","seqent",0.436070220909002
"1AK0_A","vvolumeO","ddgent",0.522272368566938
"1AK0_A","vvolumeO","hbe",0.521545025978593
"1AK0_A","vvolumeO","hpshh",0.223757041310214
"1AK0_A","vvolumeO","r4s_JC",0.535861816312291
"1AK0_A","vvolumeO","rsa",0.758924166093688
"1AK0_A","vvolumeO","seqent",0.449235377722971
"1AK0_A","vvolumeSC","ddgent",0.759472115516308
"1AK0_A","vvolumeSC","hbe",0.387466421379729
"1AK0_A","vvolumeSC","hpshh",0.384409150615766
"1AK0_A","vvolumeSC","r4s_JC",0.689579562498539
"1AK0_A","vvolumeSC","rsa",0.927898649788039
"1AK0_A","vvolumeSC","seqent",0.578095236076555
"1AKO_A","vvolumeAA","ddgent",0.805334257662026
"1AKO_A","vvolumeAA","hbe",0.387028654356324
"1AKO_A","vvolumeAA","hpshh",0.415998612543185
"1AKO_A","vvolumeAA","r4s_JC",0.528898677218286
"1AKO_A","vvolumeAA","rsa",0.921845593478214
"1AKO_A","vvolumeAA","seqent",0.459868065222053
"1AKO_A","vvolumeC","ddgent",0.655652858052164
"1AKO_A","vvolumeC","hbe",0.488829253043075
"1AKO_A","vvolumeC","hpshh",0.316587852192209
"1AKO_A","vvolumeC","r4s_JC",0.478065602351985
"1AKO_A","vvolumeC","rsa",0.79013627541709
"1AKO_A","vvolumeC","seqent",0.400196749116138
"1AKO_A","vvolumeCA","ddgent",0.762294995096777
"1AKO_A","vvolumeCA","hbe",0.392727285501208
"1AKO_A","vvolumeCA","hpshh",0.363912360708813
"1AKO_A","vvolumeCA","r4s_JC",0.542480830366748
"1AKO_A","vvolumeCA","rsa",0.847715020606638
"1AKO_A","vvolumeCA","seqent",0.473337566630688
"1AKO_A","vvolumeCB","ddgent",0.801497711725404
"1AKO_A","vvolumeCB","hbe",0.376695793353821
"1AKO_A","vvolumeCB","hpshh",0.404067397616726
"1AKO_A","vvolumeCB","r4s_JC",0.526004850854829
"1AKO_A","vvolumeCB","rsa",0.893773706223799
"1AKO_A","vvolumeCB","seqent",0.449398888159042
"1AKO_A","vvolumeN","ddgent",0.697598636448932
"1AKO_A","vvolumeN","hbe",0.469594268444999
"1AKO_A","vvolumeN","hpshh",0.3299043696736
"1AKO_A","vvolumeN","r4s_JC",0.515298753319693
"1AKO_A","vvolumeN","rsa",0.785290360062137
"1AKO_A","vvolumeN","seqent",0.448878515995179
"1AKO_A","vvolumeO","ddgent",0.55209207586999
"1AKO_A","vvolumeO","hbe",0.496000009142646
"1AKO_A","vvolumeO","hpshh",0.292178810500495
"1AKO_A","vvolumeO","r4s_JC",0.385467895311943
"1AKO_A","vvolumeO","rsa",0.704359091756572
"1AKO_A","vvolumeO","seqent",0.295074602802127
"1AKO_A","vvolumeSC","ddgent",0.813719922171856
"1AKO_A","vvolumeSC","hbe",0.327981507374727
"1AKO_A","vvolumeSC","hpshh",0.440032175353745
"1AKO_A","vvolumeSC","r4s_JC",0.519892024577269
"1AKO_A","vvolumeSC","rsa",0.924601836683842
"1AKO_A","vvolumeSC","seqent",0.454175773672842
"1AMY_A","vvolumeAA","ddgent",0.736141361107517
"1AMY_A","vvolumeAA","hbe",0.308981629308793
"1AMY_A","vvolumeAA","hpshh",0.399130875230084
"1AMY_A","vvolumeAA","r4s_JC",0.478663584275488
"1AMY_A","vvolumeAA","rsa",0.886004923916054
"1AMY_A","vvolumeAA","seqent",0.40077712366688
"1AMY_A","vvolumeC","ddgent",0.599909390961317
"1AMY_A","vvolumeC","hbe",0.409480285282047
"1AMY_A","vvolumeC","hpshh",0.285666923901584
"1AMY_A","vvolumeC","r4s_JC",0.43574303037617
"1AMY_A","vvolumeC","rsa",0.777818492332761
"1AMY_A","vvolumeC","seqent",0.359835794800073
"1AMY_A","vvolumeCA","ddgent",0.682175871007344
"1AMY_A","vvolumeCA","hbe",0.327724097910568
"1AMY_A","vvolumeCA","hpshh",0.318336926414189
"1AMY_A","vvolumeCA","r4s_JC",0.42742409936419
"1AMY_A","vvolumeCA","rsa",0.804215281929749
"1AMY_A","vvolumeCA","seqent",0.360545629364221
"1AMY_A","vvolumeCB","ddgent",0.732786424704587
"1AMY_A","vvolumeCB","hbe",0.310781211426438
"1AMY_A","vvolumeCB","hpshh",0.365838770509996
"1AMY_A","vvolumeCB","r4s_JC",0.460765024541197
"1AMY_A","vvolumeCB","rsa",0.860462123445099
"1AMY_A","vvolumeCB","seqent",0.395845042909856
"1AMY_A","vvolumeN","ddgent",0.574417669165902
"1AMY_A","vvolumeN","hbe",0.430981283584216
"1AMY_A","vvolumeN","hpshh",0.253919896257254
"1AMY_A","vvolumeN","r4s_JC",0.375939317539222
"1AMY_A","vvolumeN","rsa",0.728688673767369
"1AMY_A","vvolumeN","seqent",0.316645987292542
"1AMY_A","vvolumeO","ddgent",0.51437808867365
"1AMY_A","vvolumeO","hbe",0.45183162285645
"1AMY_A","vvolumeO","hpshh",0.235811120153305
"1AMY_A","vvolumeO","r4s_JC",0.372677200164928
"1AMY_A","vvolumeO","rsa",0.683653878636016
"1AMY_A","vvolumeO","seqent",0.308425547493084
"1AMY_A","vvolumeSC","ddgent",0.769405496899455
"1AMY_A","vvolumeSC","hbe",0.241163981954352
"1AMY_A","vvolumeSC","hpshh",0.414526068549853
"1AMY_A","vvolumeSC","r4s_JC",0.499425366301837
"1AMY_A","vvolumeSC","rsa",0.904813870453807
"1AMY_A","vvolumeSC","seqent",0.42572408199876
"1AQ2_A","vvolumeAA","ddgent",0.757957302543324
"1AQ2_A","vvolumeAA","hbe",0.433679443617231
"1AQ2_A","vvolumeAA","hpshh",0.408960215567936
"1AQ2_A","vvolumeAA","r4s_JC",0.630866654475072
"1AQ2_A","vvolumeAA","rsa",0.902576913052181
"1AQ2_A","vvolumeAA","seqent",0.526761482801135
"1AQ2_A","vvolumeC","ddgent",0.618766848465422
"1AQ2_A","vvolumeC","hbe",0.520623484121797
"1AQ2_A","vvolumeC","hpshh",0.329804565804964
"1AQ2_A","vvolumeC","r4s_JC",0.575239379671211
"1AQ2_A","vvolumeC","rsa",0.813247427560011
"1AQ2_A","vvolumeC","seqent",0.471310486531943
"1AQ2_A","vvolumeCA","ddgent",0.71804311737672
"1AQ2_A","vvolumeCA","hbe",0.454383431468101
"1AQ2_A","vvolumeCA","hpshh",0.377061459340416
"1AQ2_A","vvolumeCA","r4s_JC",0.598437542977496
"1AQ2_A","vvolumeCA","rsa",0.85074536137738
"1AQ2_A","vvolumeCA","seqent",0.499273912801187
"1AQ2_A","vvolumeCB","ddgent",0.743395775882976
"1AQ2_A","vvolumeCB","hbe",0.427800818933951
"1AQ2_A","vvolumeCB","hpshh",0.41037603406588
"1AQ2_A","vvolumeCB","r4s_JC",0.634510955944007
"1AQ2_A","vvolumeCB","rsa",0.884244899568462
"1AQ2_A","vvolumeCB","seqent",0.526285764390115
"1AQ2_A","vvolumeN","ddgent",0.624405753874672
"1AQ2_A","vvolumeN","hbe",0.492907287543872
"1AQ2_A","vvolumeN","hpshh",0.330381512225295
"1AQ2_A","vvolumeN","r4s_JC",0.544421103146203
"1AQ2_A","vvolumeN","rsa",0.772729119451239
"1AQ2_A","vvolumeN","seqent",0.45302544259227
"1AQ2_A","vvolumeO","ddgent",0.517482115186404
"1AQ2_A","vvolumeO","hbe",0.541657354085184
"1AQ2_A","vvolumeO","hpshh",0.301441752166466
"1AQ2_A","vvolumeO","r4s_JC",0.501064273088998
"1AQ2_A","vvolumeO","rsa",0.733280903822016
"1AQ2_A","vvolumeO","seqent",0.407737525058545
"1AQ2_A","vvolumeSC","ddgent",0.766366448840459
"1AQ2_A","vvolumeSC","hbe",0.37657737548301
"1AQ2_A","vvolumeSC","hpshh",0.409046966829649
"1AQ2_A","vvolumeSC","r4s_JC",0.659375946187604
"1AQ2_A","vvolumeSC","rsa",0.900709431240896
"1AQ2_A","vvolumeSC","seqent",0.557080016822115
"1AQL_A","vvolumeAA","ddgent",0.78901930130242
"1AQL_A","vvolumeAA","hbe",0.413502024177087
"1AQL_A","vvolumeAA","hpshh",0.326771689702844
"1AQL_A","vvolumeAA","r4s_JC",0.536347501770065
"1AQL_A","vvolumeAA","rsa",0.909329634062198
"1AQL_A","vvolumeAA","seqent",0.472938232719353
"1AQL_A","vvolumeC","ddgent",0.669803902066037
"1AQL_A","vvolumeC","hbe",0.50417423978171
"1AQL_A","vvolumeC","hpshh",0.269591526766493
"1AQL_A","vvolumeC","r4s_JC",0.488659729117662
"1AQL_A","vvolumeC","rsa",0.805500455448208
"1AQL_A","vvolumeC","seqent",0.413519621934078
"1AQL_A","vvolumeCA","ddgent",0.728522900407759
"1AQL_A","vvolumeCA","hbe",0.438840380159005
"1AQL_A","vvolumeCA","hpshh",0.271983867112539
"1AQL_A","vvolumeCA","r4s_JC",0.505390757311346
"1AQL_A","vvolumeCA","rsa",0.850651787477956
"1AQL_A","vvolumeCA","seqent",0.436465672646305
"1AQL_A","vvolumeCB","ddgent",0.783301003472625
"1AQL_A","vvolumeCB","hbe",0.41762860341232
"1AQL_A","vvolumeCB","hpshh",0.306924252131722
"1AQL_A","vvolumeCB","r4s_JC",0.537389659412777
"1AQL_A","vvolumeCB","rsa",0.885818198613937
"1AQL_A","vvolumeCB","seqent",0.462721269468658
"1AQL_A","vvolumeN","ddgent",0.637310594513441
"1AQL_A","vvolumeN","hbe",0.509379301184543
"1AQL_A","vvolumeN","hpshh",0.236727940605243
"1AQL_A","vvolumeN","r4s_JC",0.456681101069252
"1AQL_A","vvolumeN","rsa",0.77966835738694
"1AQL_A","vvolumeN","seqent",0.400735123271495
"1AQL_A","vvolumeO","ddgent",0.549365243596902
"1AQL_A","vvolumeO","hbe",0.516260955707029
"1AQL_A","vvolumeO","hpshh",0.225660141858545
"1AQL_A","vvolumeO","r4s_JC",0.433566270831509
"1AQL_A","vvolumeO","rsa",0.691704729961901
"1AQL_A","vvolumeO","seqent",0.352674846952291
"1AQL_A","vvolumeSC","ddgent",0.808525328181277
"1AQL_A","vvolumeSC","hbe",0.360372867054221
"1AQL_A","vvolumeSC","hpshh",0.350357346299639
"1AQL_A","vvolumeSC","r4s_JC",0.539868860891123
"1AQL_A","vvolumeSC","rsa",0.917374869940332
"1AQL_A","vvolumeSC","seqent",0.476270703174436
"1AST_A","vvolumeAA","ddgent",0.735430885772144
"1AST_A","vvolumeAA","hbe",0.375363320337832
"1AST_A","vvolumeAA","hpshh",0.253843294263973
"1AST_A","vvolumeAA","r4s_JC",0.621482893923794
"1AST_A","vvolumeAA","rsa",0.93840160732823
"1AST_A","vvolumeAA","seqent",0.571620049615154
"1AST_A","vvolumeC","ddgent",0.556434410860272
"1AST_A","vvolumeC","hbe",0.471553153380329
"1AST_A","vvolumeC","hpshh",0.106597017798095
"1AST_A","vvolumeC","r4s_JC",0.538338790899462
"1AST_A","vvolumeC","rsa",0.80859616636857
"1AST_A","vvolumeC","seqent",0.474013503662198
"1AST_A","vvolumeCA","ddgent",0.67047501330351
"1AST_A","vvolumeCA","hbe",0.376580726745817
"1AST_A","vvolumeCA","hpshh",0.173731566544799
"1AST_A","vvolumeCA","r4s_JC",0.596548587261851
"1AST_A","vvolumeCA","rsa",0.845565494123155
"1AST_A","vvolumeCA","seqent",0.548391887969088
"1AST_A","vvolumeCB","ddgent",0.731605790144754
"1AST_A","vvolumeCB","hbe",0.341778805033903
"1AST_A","vvolumeCB","hpshh",0.189285182718559
"1AST_A","vvolumeCB","r4s_JC",0.609378651017878
"1AST_A","vvolumeCB","rsa",0.888078431789279
"1AST_A","vvolumeCB","seqent",0.568658843438225
"1AST_A","vvolumeN","ddgent",0.583925598139954
"1AST_A","vvolumeN","hbe",0.496454385312703
"1AST_A","vvolumeN","hpshh",0.175862194148381
"1AST_A","vvolumeN","r4s_JC",0.557357708198095
"1AST_A","vvolumeN","rsa",0.764830125680588
"1AST_A","vvolumeN","seqent",0.517191759991291
"1AST_A","vvolumeO","ddgent",0.428038700967524
"1AST_A","vvolumeO","hbe",0.541602357209494
"1AST_A","vvolumeO","hpshh",0.0227326503517445
"1AST_A","vvolumeO","r4s_JC",0.445698355031419
"1AST_A","vvolumeO","rsa",0.668093427776737
"1AST_A","vvolumeO","seqent",0.393892925187141
"1AST_A","vvolumeSC","ddgent",0.767639690992275
"1AST_A","vvolumeSC","hbe",0.301111269312585
"1AST_A","vvolumeSC","hpshh",0.305173073120491
"1AST_A","vvolumeSC","r4s_JC",0.626601958109746
"1AST_A","vvolumeSC","rsa",0.93071144642778
"1AST_A","vvolumeSC","seqent",0.578076499151882
"1B04_A","vvolumeAA","ddgent",0.78294923682533
"1B04_A","vvolumeAA","hbe",0.341623332727492
"1B04_A","vvolumeAA","hpshh",0.458221390562892
"1B04_A","vvolumeAA","r4s_JC",0.512832672229322
"1B04_A","vvolumeAA","rsa",0.936372651853859
"1B04_A","vvolumeAA","seqent",0.453676205312661
"1B04_A","vvolumeC","ddgent",0.685601239850437
"1B04_A","vvolumeC","hbe",0.406557254045806
"1B04_A","vvolumeC","hpshh",0.288161791010723
"1B04_A","vvolumeC","r4s_JC",0.470459818148144
"1B04_A","vvolumeC","rsa",0.830354943537471
"1B04_A","vvolumeC","seqent",0.417677047573519
"1B04_A","vvolumeCA","ddgent",0.754538615923297
"1B04_A","vvolumeCA","hbe",0.33782781560176
"1B04_A","vvolumeCA","hpshh",0.35113460844248
"1B04_A","vvolumeCA","r4s_JC",0.526079441425713
"1B04_A","vvolumeCA","rsa",0.862818931036573
"1B04_A","vvolumeCA","seqent",0.462029496370744
"1B04_A","vvolumeCB","ddgent",0.796071994304261
"1B04_A","vvolumeCB","hbe",0.343270299504903
"1B04_A","vvolumeCB","hpshh",0.408315052415367
"1B04_A","vvolumeCB","r4s_JC",0.508475659662749
"1B04_A","vvolumeCB","rsa",0.901445230314086
"1B04_A","vvolumeCB","seqent",0.443319938142967
"1B04_A","vvolumeN","ddgent",0.620963059264488
"1B04_A","vvolumeN","hbe",0.425262493896205
"1B04_A","vvolumeN","hpshh",0.256062707983228
"1B04_A","vvolumeN","r4s_JC",0.43779673383894
"1B04_A","vvolumeN","rsa",0.747610835015749
"1B04_A","vvolumeN","seqent",0.378096554842984
"1B04_A","vvolumeO","ddgent",0.599753077219762
"1B04_A","vvolumeO","hbe",0.424588276943662
"1B04_A","vvolumeO","hpshh",0.253201069417779
"1B04_A","vvolumeO","r4s_JC",0.416846798669159
"1B04_A","vvolumeO","rsa",0.749613571235583
"1B04_A","vvolumeO","seqent",0.372877612055742
"1B04_A","vvolumeSC","ddgent",0.79325997484449
"1B04_A","vvolumeSC","hbe",0.28895987793061
"1B04_A","vvolumeSC","hpshh",0.486168228758622
"1B04_A","vvolumeSC","r4s_JC",0.496272195464376
"1B04_A","vvolumeSC","rsa",0.93406936419166
"1B04_A","vvolumeSC","seqent",0.435786458617436
"1B2R_A","vvolumeAA","ddgent",0.725535912945114
"1B2R_A","vvolumeAA","hbe",0.471464763557551
"1B2R_A","vvolumeAA","hpshh",0.464939512438328
"1B2R_A","vvolumeAA","r4s_JC",0.559539361478424
"1B2R_A","vvolumeAA","rsa",0.913563307106635
"1B2R_A","vvolumeAA","seqent",0.417406160699868
"1B2R_A","vvolumeC","ddgent",0.62162442622491
"1B2R_A","vvolumeC","hbe",0.513997806992862
"1B2R_A","vvolumeC","hpshh",0.40462578834462
"1B2R_A","vvolumeC","r4s_JC",0.504656412468058
"1B2R_A","vvolumeC","rsa",0.821294301136417
"1B2R_A","vvolumeC","seqent",0.366009899138142
"1B2R_A","vvolumeCA","ddgent",0.67181358173708
"1B2R_A","vvolumeCA","hbe",0.450838601029994
"1B2R_A","vvolumeCA","hpshh",0.400013662853114
"1B2R_A","vvolumeCA","r4s_JC",0.535442213456161
"1B2R_A","vvolumeCA","rsa",0.844761822365976
"1B2R_A","vvolumeCA","seqent",0.373815895974167
"1B2R_A","vvolumeCB","ddgent",0.731319004926753
"1B2R_A","vvolumeCB","hbe",0.461077023658088
"1B2R_A","vvolumeCB","hpshh",0.425573644698964
"1B2R_A","vvolumeCB","r4s_JC",0.552769967394565
"1B2R_A","vvolumeCB","rsa",0.890625392010189
"1B2R_A","vvolumeCB","seqent",0.399357976193146
"1B2R_A","vvolumeN","ddgent",0.572254059663261
"1B2R_A","vvolumeN","hbe",0.520258036243851
"1B2R_A","vvolumeN","hpshh",0.366784665638604
"1B2R_A","vvolumeN","r4s_JC",0.491180728029199
"1B2R_A","vvolumeN","rsa",0.7735298789027
"1B2R_A","vvolumeN","seqent",0.316695832750982
"1B2R_A","vvolumeO","ddgent",0.503157983303262
"1B2R_A","vvolumeO","hbe",0.55345532199074
"1B2R_A","vvolumeO","hpshh",0.327673117221344
"1B2R_A","vvolumeO","r4s_JC",0.407359110117117
"1B2R_A","vvolumeO","rsa",0.735039554525924
"1B2R_A","vvolumeO","seqent",0.306122422750152
"1B2R_A","vvolumeSC","ddgent",0.751546738713809
"1B2R_A","vvolumeSC","hbe",0.422160227516685
"1B2R_A","vvolumeSC","hpshh",0.485130967862291
"1B2R_A","vvolumeSC","r4s_JC",0.581787632816111
"1B2R_A","vvolumeSC","rsa",0.913152611425683
"1B2R_A","vvolumeSC","seqent",0.435795807452637
"1BF2_A","vvolumeAA","ddgent",0.696579253603356
"1BF2_A","vvolumeAA","hbe",0.392613130269639
"1BF2_A","vvolumeAA","hpshh",0.102914636987353
"1BF2_A","vvolumeAA","r4s_JC",0.413462878091914
"1BF2_A","vvolumeAA","rsa",0.874040101704319
"1BF2_A","vvolumeAA","seqent",0.316600008588747
"1BF2_A","vvolumeC","ddgent",0.577859463414936
"1BF2_A","vvolumeC","hbe",0.442476112146928
"1BF2_A","vvolumeC","hpshh",0.0606808529581546
"1BF2_A","vvolumeC","r4s_JC",0.386662506264099
"1BF2_A","vvolumeC","rsa",0.771634169337797
"1BF2_A","vvolumeC","seqent",0.284465046100157
"1BF2_A","vvolumeCA","ddgent",0.642480573298797
"1BF2_A","vvolumeCA","hbe",0.410645155554994
"1BF2_A","vvolumeCA","hpshh",0.0674348338805583
"1BF2_A","vvolumeCA","r4s_JC",0.418650338604818
"1BF2_A","vvolumeCA","rsa",0.810552470236602
"1BF2_A","vvolumeCA","seqent",0.316668949960608
"1BF2_A","vvolumeCB","ddgent",0.697794625041429
"1BF2_A","vvolumeCB","hbe",0.400719495312115
"1BF2_A","vvolumeCB","hpshh",0.0906281440903071
"1BF2_A","vvolumeCB","r4s_JC",0.418977614751098
"1BF2_A","vvolumeCB","rsa",0.844517399882051
"1BF2_A","vvolumeCB","seqent",0.321437593558073
"1BF2_A","vvolumeN","ddgent",0.567984018232808
"1BF2_A","vvolumeN","hbe",0.492049864892847
"1BF2_A","vvolumeN","hpshh",0.056517177976849
"1BF2_A","vvolumeN","r4s_JC",0.375899440156135
"1BF2_A","vvolumeN","rsa",0.764283076318554
"1BF2_A","vvolumeN","seqent",0.266974051717504
"1BF2_A","vvolumeO","ddgent",0.455720738429341
"1BF2_A","vvolumeO","hbe",0.448308317774653
"1BF2_A","vvolumeO","hpshh",0.0534777241439885
"1BF2_A","vvolumeO","r4s_JC",0.282501597119908
"1BF2_A","vvolumeO","rsa",0.673317748285919
"1BF2_A","vvolumeO","seqent",0.205251295407801
"1BF2_A","vvolumeSC","ddgent",0.721055191209229
"1BF2_A","vvolumeSC","hbe",0.322054036191805
"1BF2_A","vvolumeSC","hpshh",0.122110139709191
"1BF2_A","vvolumeSC","r4s_JC",0.436159250331805
"1BF2_A","vvolumeSC","rsa",0.87195556108603
"1BF2_A","vvolumeSC","seqent",0.347336894575101
"1BG0_A","vvolumeAA","ddgent",0.743797085221175
"1BG0_A","vvolumeAA","hbe",0.27407316174888
"1BG0_A","vvolumeAA","hpshh",0.479388938941156
"1BG0_A","vvolumeAA","r4s_JC",0.655950371679701
"1BG0_A","vvolumeAA","rsa",0.914314925720843
"1BG0_A","vvolumeAA","seqent",0.576406814323789
"1BG0_A","vvolumeC","ddgent",0.617249564804558
"1BG0_A","vvolumeC","hbe",0.355433909711228
"1BG0_A","vvolumeC","hpshh",0.371003981835967
"1BG0_A","vvolumeC","r4s_JC",0.615352739618504
"1BG0_A","vvolumeC","rsa",0.829953353678633
"1BG0_A","vvolumeC","seqent",0.562130215291108
"1BG0_A","vvolumeCA","ddgent",0.700986088374264
"1BG0_A","vvolumeCA","hbe",0.32570369569243
"1BG0_A","vvolumeCA","hpshh",0.395640882233584
"1BG0_A","vvolumeCA","r4s_JC",0.638663759860367
"1BG0_A","vvolumeCA","rsa",0.864319560261438
"1BG0_A","vvolumeCA","seqent",0.569455626371423
"1BG0_A","vvolumeCB","ddgent",0.747347319032991
"1BG0_A","vvolumeCB","hbe",0.301747227281895
"1BG0_A","vvolumeCB","hpshh",0.459434664710463
"1BG0_A","vvolumeCB","r4s_JC",0.643658099877787
"1BG0_A","vvolumeCB","rsa",0.902449579669345
"1BG0_A","vvolumeCB","seqent",0.568876775329137
"1BG0_A","vvolumeN","ddgent",0.586544819913855
"1BG0_A","vvolumeN","hbe",0.37577009806984
"1BG0_A","vvolumeN","hpshh",0.308684114628909
"1BG0_A","vvolumeN","r4s_JC",0.549776875722755
"1BG0_A","vvolumeN","rsa",0.740388109997375
"1BG0_A","vvolumeN","seqent",0.488396987733981
"1BG0_A","vvolumeO","ddgent",0.549525573799705
"1BG0_A","vvolumeO","hbe",0.362029982964442
"1BG0_A","vvolumeO","hpshh",0.352274398965492
"1BG0_A","vvolumeO","r4s_JC",0.561774855278342
"1BG0_A","vvolumeO","rsa",0.765102135643584
"1BG0_A","vvolumeO","seqent",0.513899051254604
"1BG0_A","vvolumeSC","ddgent",0.755032774306114
"1BG0_A","vvolumeSC","hbe",0.23114295350593
"1BG0_A","vvolumeSC","hpshh",0.505565070900541
"1BG0_A","vvolumeSC","r4s_JC",0.632782976547578
"1BG0_A","vvolumeSC","rsa",0.902474447826747
"1BG0_A","vvolumeSC","seqent",0.554596547843212
"1BH2_A","vvolumeAA","ddgent",0.746237277463594
"1BH2_A","vvolumeAA","hbe",0.387179059570416
"1BH2_A","vvolumeAA","hpshh",0.425715729451288
"1BH2_A","vvolumeAA","r4s_JC",0.494631150917265
"1BH2_A","vvolumeAA","rsa",0.907942826949415
"1BH2_A","vvolumeAA","seqent",0.486775296576482
