"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
25.7,-0.958077746478873,-0.978181,-0.9938616,-0.989946,-0.951978,-0.8483366,0.0645395353444163
25.8,-0.958665051643192,-0.978174,-0.994017,-0.990245,-0.952522,-0.8499706,0.0640941931374866
25.9,-0.959189084507042,-0.978369,-0.993898,-0.990026,-0.953556,-0.8512712,0.0636795607568939
26,-0.959673201877934,-0.978843,-0.9939668,-0.990231,-0.953386,-0.8532176,0.0633437328700843
26.1,-0.960164582159624,-0.979484,-0.9940626,-0.990305,-0.954068,-0.8550448,0.0630197567109297
26.2,-0.960685924882629,-0.980304,-0.9941046,-0.989976,-0.955047,-0.8568906,0.0625913817031048
26.3,-0.961136704225352,-0.980883,-0.9941294,-0.990106,-0.956368,-0.8577216,0.062248858497542
26.4,-0.961647755868545,-0.981309,-0.9941626,-0.990094,-0.956563,-0.8591118,0.0618841364163444
26.5,-0.962127647887324,-0.981462,-0.9941404,-0.990281,-0.957626,-0.8607262,0.0614851774684236
26.6,-0.962553370892019,-0.981795,-0.9942734,-0.990445,-0.958371,-0.862283,0.0610952665428508
26.7,-0.962968253521127,-0.982044,-0.994308,-0.990294,-0.959261,-0.864042,0.060718635294993
26.8,-0.963362023474178,-0.982211,-0.9940912,-0.990264,-0.959857,-0.8657038,0.0602636131748749
26.9,-0.963819323943662,-0.982456,-0.9941542,-0.990452,-0.961029,-0.8678792,0.059822177096061
27,-0.964238037558685,-0.983039,-0.994274,-0.990524,-0.961554,-0.8691718,0.0594635256355357
27.1,-0.964618507042253,-0.983464,-0.9943172,-0.990558,-0.959087,-0.871071,0.0590931618045815
27.2,-0.965001328638498,-0.983586,-0.9943158,-0.990544,-0.959543,-0.8728014,0.0587791679100922
27.3,-0.965360680751174,-0.984032,-0.9943554,-0.990568,-0.960562,-0.87453,0.0583990135870062
27.4,-0.96571879342723,-0.984355,-0.9943906,-0.990274,-0.960933,-0.8761768,0.0581020413444406
27.5,-0.966047788732394,-0.984521,-0.9945348,-0.990334,-0.961612,-0.8780114,0.0577938271848077
27.6,-0.96639482629108,-0.984775,-0.9946492,-0.990186,-0.962383,-0.8794664,0.0573974115662257
