"pdb","varea","variable","value"
"1SCA_A","vareaSC","ddgent",0.771360901871851
"1SCA_A","vareaSC","hbe",0.409989887123116
"1SCA_A","vareaSC","hpshh",0.356705670576484
"1SCA_A","vareaSC","r4s_JC",0.739615049021311
"1SCA_A","vareaSC","rsa",0.92765519265056
"1SCA_A","vareaSC","seqent",0.689488874599503
"1SLL_A","vareaAA","ddgent",0.757259619475927
"1SLL_A","vareaAA","hbe",0.415876839300088
"1SLL_A","vareaAA","hpshh",0.333116623441321
"1SLL_A","vareaAA","r4s_JC",0.415394502958972
"1SLL_A","vareaAA","rsa",0.917520779602171
"1SLL_A","vareaAA","seqent",0.235880765954772
"1SLL_A","vareaC","ddgent",0.61721612509685
"1SLL_A","vareaC","hbe",0.466637953268851
"1SLL_A","vareaC","hpshh",0.216293185442212
"1SLL_A","vareaC","r4s_JC",0.347218065462262
"1SLL_A","vareaC","rsa",0.784389468486805
"1SLL_A","vareaC","seqent",0.203511688533522
"1SLL_A","vareaCA","ddgent",0.683753795614432
"1SLL_A","vareaCA","hbe",0.426146821867861
"1SLL_A","vareaCA","hpshh",0.244585511600864
"1SLL_A","vareaCA","r4s_JC",0.378782866859336
"1SLL_A","vareaCA","rsa",0.823302428882051
"1SLL_A","vareaCA","seqent",0.215272084128528
"1SLL_A","vareaCB","ddgent",0.750187946723256
"1SLL_A","vareaCB","hbe",0.416733860781074
"1SLL_A","vareaCB","hpshh",0.309044096899367
"1SLL_A","vareaCB","r4s_JC",0.397918371723432
"1SLL_A","vareaCB","rsa",0.884121791749043
"1SLL_A","vareaCB","seqent",0.229071060957911
"1SLL_A","vareaN","ddgent",0.637307405399894
"1SLL_A","vareaN","hbe",0.491106917666832
"1SLL_A","vareaN","hpshh",0.24295742182189
"1SLL_A","vareaN","r4s_JC",0.369260145409116
"1SLL_A","vareaN","rsa",0.790764821050264
"1SLL_A","vareaN","seqent",0.210808834070988
"1SLL_A","vareaO","ddgent",0.49909184796206
"1SLL_A","vareaO","hbe",0.50417546964892
"1SLL_A","vareaO","hpshh",0.185823678477176
"1SLL_A","vareaO","r4s_JC",0.283790068172479
"1SLL_A","vareaO","rsa",0.683235053235433
"1SLL_A","vareaO","seqent",0.142633033044383
"1SLL_A","vareaSC","ddgent",0.786974789915966
"1SLL_A","vareaSC","hbe",0.340330667039314
"1SLL_A","vareaSC","hpshh",0.367401932594856
"1SLL_A","vareaSC","r4s_JC",0.41636639155065
"1SLL_A","vareaSC","rsa",0.914974218678503
"1SLL_A","vareaSC","seqent",0.238763177928776
"1SML_A","vareaAA","ddgent",0.813309402401488
"1SML_A","vareaAA","hbe",0.366603608875616
"1SML_A","vareaAA","hpshh",0.37475714766936
"1SML_A","vareaAA","r4s_JC",0.523740785185508
"1SML_A","vareaAA","rsa",0.923121699453087
"1SML_A","vareaAA","seqent",0.368409441730987
"1SML_A","vareaC","ddgent",0.720500317998728
"1SML_A","vareaC","hbe",0.461091872487793
"1SML_A","vareaC","hpshh",0.264978133764049
"1SML_A","vareaC","r4s_JC",0.427645278814919
"1SML_A","vareaC","rsa",0.807594304533675
"1SML_A","vareaC","seqent",0.303814271751759
"1SML_A","vareaCA","ddgent",0.799985016601287
"1SML_A","vareaCA","hbe",0.394586302420854
"1SML_A","vareaCA","hpshh",0.331698912821514
"1SML_A","vareaCA","r4s_JC",0.50465506842221
"1SML_A","vareaCA","rsa",0.878597051122412
"1SML_A","vareaCA","seqent",0.359495893584097
"1SML_A","vareaCB","ddgent",0.817623346047969
"1SML_A","vareaCB","hbe",0.369030121231947
"1SML_A","vareaCB","hpshh",0.326963012509295
"1SML_A","vareaCB","r4s_JC",0.521119320480748
"1SML_A","vareaCB","rsa",0.889835385774907
"1SML_A","vareaCB","seqent",0.367659313734219
"1SML_A","vareaN","ddgent",0.719472520606158
"1SML_A","vareaN","hbe",0.433839045799801
"1SML_A","vareaN","hpshh",0.291849776752993
"1SML_A","vareaN","r4s_JC",0.450396200456075
"1SML_A","vareaN","rsa",0.822657924706061
"1SML_A","vareaN","seqent",0.315927579653668
"1SML_A","vareaO","ddgent",0.666759011159444
"1SML_A","vareaO","hbe",0.495952979246011
"1SML_A","vareaO","hpshh",0.237479068770494
"1SML_A","vareaO","r4s_JC",0.369772213432042
"1SML_A","vareaO","rsa",0.751209864501311
"1SML_A","vareaO","seqent",0.272803667944869
"1SML_A","vareaSC","ddgent",0.824991165372287
"1SML_A","vareaSC","hbe",0.314082101902318
"1SML_A","vareaSC","hpshh",0.374317116071406
"1SML_A","vareaSC","r4s_JC",0.57376198097919
"1SML_A","vareaSC","rsa",0.922490479380797
"1SML_A","vareaSC","seqent",0.414620644145117
"1SNZ_A","vareaAA","ddgent",0.771263195441401
"1SNZ_A","vareaAA","hbe",0.42620733904997
"1SNZ_A","vareaAA","hpshh",0.407858997796997
"1SNZ_A","vareaAA","r4s_JC",0.52367572776387
"1SNZ_A","vareaAA","rsa",0.920586162809982
"1SNZ_A","vareaAA","seqent",0.47390924037937
"1SNZ_A","vareaC","ddgent",0.630210743838197
"1SNZ_A","vareaC","hbe",0.397802361996473
"1SNZ_A","vareaC","hpshh",0.256322571688038
"1SNZ_A","vareaC","r4s_JC",0.433436084858291
"1SNZ_A","vareaC","rsa",0.784085772356203
"1SNZ_A","vareaC","seqent",0.380604675641606
"1SNZ_A","vareaCA","ddgent",0.738804694201818
"1SNZ_A","vareaCA","hbe",0.41372435169808
"1SNZ_A","vareaCA","hpshh",0.354156231136566
"1SNZ_A","vareaCA","r4s_JC",0.484702720136099
"1SNZ_A","vareaCA","rsa",0.860887915883279
"1SNZ_A","vareaCA","seqent",0.433947153376477
"1SNZ_A","vareaCB","ddgent",0.78831401981564
"1SNZ_A","vareaCB","hbe",0.418910939843378
"1SNZ_A","vareaCB","hpshh",0.389348972893083
"1SNZ_A","vareaCB","r4s_JC",0.527496943225914
"1SNZ_A","vareaCB","rsa",0.893551418785596
"1SNZ_A","vareaCB","seqent",0.477759203541767
"1SNZ_A","vareaN","ddgent",0.642190037939197
"1SNZ_A","vareaN","hbe",0.435959557742204
"1SNZ_A","vareaN","hpshh",0.308849036488114
"1SNZ_A","vareaN","r4s_JC",0.481999200984516
"1SNZ_A","vareaN","rsa",0.809788534646166
"1SNZ_A","vareaN","seqent",0.428569880938094
"1SNZ_A","vareaO","ddgent",0.461328844696914
"1SNZ_A","vareaO","hbe",0.421856507938175
"1SNZ_A","vareaO","hpshh",0.176612646880354
"1SNZ_A","vareaO","r4s_JC",0.30890750013664
"1SNZ_A","vareaO","rsa",0.656756551219377
"1SNZ_A","vareaO","seqent",0.267103133404199
"1SNZ_A","vareaSC","ddgent",0.763854587046432
"1SNZ_A","vareaSC","hbe",0.332226910281252
"1SNZ_A","vareaSC","hpshh",0.410816223332905
"1SNZ_A","vareaSC","r4s_JC",0.560791410954333
"1SNZ_A","vareaSC","rsa",0.91817537619717
"1SNZ_A","vareaSC","seqent",0.506030786017003
"1TAH_B","vareaAA","ddgent",0.753027090677354
"1TAH_B","vareaAA","hbe",0.384637638984601
"1TAH_B","vareaAA","hpshh",0.193498485039499
"1TAH_B","vareaAA","r4s_JC",0.478839173245346
"1TAH_B","vareaAA","rsa",0.928589511438895
"1TAH_B","vareaAA","seqent",0.480174105192474
"1TAH_B","vareaC","ddgent",0.686291997472161
"1TAH_B","vareaC","hbe",0.413258468287717
"1TAH_B","vareaC","hpshh",0.121134310785087
"1TAH_B","vareaC","r4s_JC",0.455010229057124
"1TAH_B","vareaC","rsa",0.844858945129267
"1TAH_B","vareaC","seqent",0.445511289866806
"1TAH_B","vareaCA","ddgent",0.750445515726318
"1TAH_B","vareaCA","hbe",0.367501981442797
"1TAH_B","vareaCA","hpshh",0.136049388725839
"1TAH_B","vareaCA","r4s_JC",0.468523080698716
"1TAH_B","vareaCA","rsa",0.876548206149326
"1TAH_B","vareaCA","seqent",0.44622833189213
"1TAH_B","vareaCB","ddgent",0.782896521664835
"1TAH_B","vareaCB","hbe",0.375200668028593
"1TAH_B","vareaCB","hpshh",0.14508236853398
"1TAH_B","vareaCB","r4s_JC",0.497185786078148
"1TAH_B","vareaCB","rsa",0.905879713544861
"1TAH_B","vareaCB","seqent",0.475075974656303
"1TAH_B","vareaN","ddgent",0.664096722112563
"1TAH_B","vareaN","hbe",0.424155207190229
"1TAH_B","vareaN","hpshh",0.10641322210723
"1TAH_B","vareaN","r4s_JC",0.42773114347948
"1TAH_B","vareaN","rsa",0.778425858479742
"1TAH_B","vareaN","seqent",0.433717693109933
"1TAH_B","vareaO","ddgent",0.600938442423658
"1TAH_B","vareaO","hbe",0.443570318882806
"1TAH_B","vareaO","hpshh",0.134301051131584
"1TAH_B","vareaO","r4s_JC",0.4159938337481
"1TAH_B","vareaO","rsa",0.772422581435604
"1TAH_B","vareaO","seqent",0.419060033098124
"1TAH_B","vareaSC","ddgent",0.765766436459411
"1TAH_B","vareaSC","hbe",0.345484989741063
"1TAH_B","vareaSC","hpshh",0.208193585046
"1TAH_B","vareaSC","r4s_JC",0.476086948212808
"1TAH_B","vareaSC","rsa",0.931620872626723
"1TAH_B","vareaSC","seqent",0.468127587977838
"1TLP_E","vareaAA","ddgent",0.68665666482222
"1TLP_E","vareaAA","hbe",0.473600488434011
"1TLP_E","vareaAA","hpshh",0.239714306631997
"1TLP_E","vareaAA","r4s_JC",0.593592409045998
"1TLP_E","vareaAA","rsa",0.921942219404913
"1TLP_E","vareaAA","seqent",0.542077148130255
"1TLP_E","vareaC","ddgent",0.55578011114028
"1TLP_E","vareaC","hbe",0.491275251050492
"1TLP_E","vareaC","hpshh",0.140124613974881
"1TLP_E","vareaC","r4s_JC",0.507856203682241
"1TLP_E","vareaC","rsa",0.808041009478524
"1TLP_E","vareaC","seqent",0.454567927301788
"1TLP_E","vareaCA","ddgent",0.645892493482638
"1TLP_E","vareaCA","hbe",0.470147119840031
"1TLP_E","vareaCA","hpshh",0.202291789882906
"1TLP_E","vareaCA","r4s_JC",0.564084704534213
"1TLP_E","vareaCA","rsa",0.861248740296964
"1TLP_E","vareaCA","seqent",0.520861945567079
"1TLP_E","vareaCB","ddgent",0.711658994149111
"1TLP_E","vareaCB","hbe",0.476679743681933
"1TLP_E","vareaCB","hpshh",0.225336886267428
"1TLP_E","vareaCB","r4s_JC",0.583721456288482
"1TLP_E","vareaCB","rsa",0.886589142098332
"1TLP_E","vareaCB","seqent",0.539873842981876
"1TLP_E","vareaN","ddgent",0.572310102813637
"1TLP_E","vareaN","hbe",0.482716719643904
"1TLP_E","vareaN","hpshh",0.199018292106705
"1TLP_E","vareaN","r4s_JC",0.513806755378645
"1TLP_E","vareaN","rsa",0.80582016279584
"1TLP_E","vareaN","seqent",0.472884961699633
"1TLP_E","vareaO","ddgent",0.484512543187622
"1TLP_E","vareaO","hbe",0.528494727403165
"1TLP_E","vareaO","hpshh",0.152768886229371
"1TLP_E","vareaO","r4s_JC",0.447883714045501
"1TLP_E","vareaO","rsa",0.741315727057779
"1TLP_E","vareaO","seqent",0.390322533196172
"1TLP_E","vareaSC","ddgent",0.718372399472907
"1TLP_E","vareaSC","hbe",0.417831162781984
"1TLP_E","vareaSC","hpshh",0.302480499430806
"1TLP_E","vareaSC","r4s_JC",0.626542996003268
"1TLP_E","vareaSC","rsa",0.927949443345425
"1TLP_E","vareaSC","seqent",0.567094463961907
"1U3F_A","vareaAA","ddgent",0.783496796484975
"1U3F_A","vareaAA","hbe",0.415175528928016
"1U3F_A","vareaAA","hpshh",0.351345852230807
"1U3F_A","vareaAA","r4s_JC",0.507390952659812
"1U3F_A","vareaAA","rsa",0.938924968576496
"1U3F_A","vareaAA","seqent",0.462968154235231
"1U3F_A","vareaC","ddgent",0.709746575435637
"1U3F_A","vareaC","hbe",0.510613706339985
"1U3F_A","vareaC","hpshh",0.272958335107452
"1U3F_A","vareaC","r4s_JC",0.465495288398841
"1U3F_A","vareaC","rsa",0.824406151607319
"1U3F_A","vareaC","seqent",0.41089964357978
"1U3F_A","vareaCA","ddgent",0.727863099043706
"1U3F_A","vareaCA","hbe",0.423746215243177
"1U3F_A","vareaCA","hpshh",0.287382707538405
"1U3F_A","vareaCA","r4s_JC",0.543035664643641
"1U3F_A","vareaCA","rsa",0.856529142634479
"1U3F_A","vareaCA","seqent",0.487678726099829
"1U3F_A","vareaCB","ddgent",0.765260566158366
"1U3F_A","vareaCB","hbe",0.415349691151915
"1U3F_A","vareaCB","hpshh",0.337928021673345
"1U3F_A","vareaCB","r4s_JC",0.525493547208656
"1U3F_A","vareaCB","rsa",0.896605283075975
"1U3F_A","vareaCB","seqent",0.475309836020941
"1U3F_A","vareaN","ddgent",0.630808156380504
"1U3F_A","vareaN","hbe",0.461128503832273
"1U3F_A","vareaN","hpshh",0.241891924816959
"1U3F_A","vareaN","r4s_JC",0.504704199504784
"1U3F_A","vareaN","rsa",0.785099187718219
"1U3F_A","vareaN","seqent",0.460571103606217
"1U3F_A","vareaO","ddgent",0.639837851808523
"1U3F_A","vareaO","hbe",0.563163075474421
"1U3F_A","vareaO","hpshh",0.240769453323892
"1U3F_A","vareaO","r4s_JC",0.412006454321589
"1U3F_A","vareaO","rsa",0.765477698072752
"1U3F_A","vareaO","seqent",0.364645545176547
"1U3F_A","vareaSC","ddgent",0.798381238692476
"1U3F_A","vareaSC","hbe",0.374915481717461
"1U3F_A","vareaSC","hpshh",0.41050541903915
"1U3F_A","vareaSC","r4s_JC",0.513960234171526
"1U3F_A","vareaSC","rsa",0.945737286219313
"1U3F_A","vareaSC","seqent",0.479023768039789
"1U5U_A","vareaAA","ddgent",0.764351253265257
"1U5U_A","vareaAA","hbe",0.308658048964292
"1U5U_A","vareaAA","hpshh",0.382524041709624
"1U5U_A","vareaAA","r4s_JC",0.315722958045946
"1U5U_A","vareaAA","rsa",0.9299331680571
"1U5U_A","vareaAA","seqent",0.126105208258884
"1U5U_A","vareaC","ddgent",0.626143352520512
"1U5U_A","vareaC","hbe",0.3735523504669
"1U5U_A","vareaC","hpshh",0.270794818728319
"1U5U_A","vareaC","r4s_JC",0.288549656991709
"1U5U_A","vareaC","rsa",0.810856513725675
"1U5U_A","vareaC","seqent",0.103700445473747
"1U5U_A","vareaCA","ddgent",0.733072092353011
"1U5U_A","vareaCA","hbe",0.33630975219207
"1U5U_A","vareaCA","hpshh",0.306661444988802
"1U5U_A","vareaCA","r4s_JC",0.294838686592817
"1U5U_A","vareaCA","rsa",0.867373782372204
"1U5U_A","vareaCA","seqent",0.126874897152565
"1U5U_A","vareaCB","ddgent",0.774371990593856
"1U5U_A","vareaCB","hbe",0.332715951255533
"1U5U_A","vareaCB","hpshh",0.344715500344463
"1U5U_A","vareaCB","r4s_JC",0.295910606358172
"1U5U_A","vareaCB","rsa",0.897291045460423
"1U5U_A","vareaCB","seqent",0.134036350337251
"1U5U_A","vareaN","ddgent",0.622992589448782
"1U5U_A","vareaN","hbe",0.384774984432509
"1U5U_A","vareaN","hpshh",0.314890904361649
"1U5U_A","vareaN","r4s_JC",0.300380802619607
"1U5U_A","vareaN","rsa",0.780740363344947
"1U5U_A","vareaN","seqent",0.124000505503745
"1U5U_A","vareaO","ddgent",0.521402281534477
"1U5U_A","vareaO","hbe",0.353557426189505
"1U5U_A","vareaO","hpshh",0.237700587464453
"1U5U_A","vareaO","r4s_JC",0.274861018220371
"1U5U_A","vareaO","rsa",0.703494013037248
"1U5U_A","vareaO","seqent",0.115867214077492
"1U5U_A","vareaSC","ddgent",0.785084910457451
"1U5U_A","vareaSC","hbe",0.246620917129962
"1U5U_A","vareaSC","hpshh",0.427340891530869
"1U5U_A","vareaSC","r4s_JC",0.305746274083763
"1U5U_A","vareaSC","rsa",0.924664632977308
"1U5U_A","vareaSC","seqent",0.110816499809046
"1UAS_A","vareaAA","ddgent",0.725667129590988
"1UAS_A","vareaAA","hbe",0.418152238348556
"1UAS_A","vareaAA","hpshh",0.349257084343032
"1UAS_A","vareaAA","r4s_JC",0.552741172964808
"1UAS_A","vareaAA","rsa",0.912086350066248
"1UAS_A","vareaAA","seqent",0.488565942302897
"1UAS_A","vareaC","ddgent",0.624984553381175
"1UAS_A","vareaC","hbe",0.488407791523173
"1UAS_A","vareaC","hpshh",0.238134386146223
"1UAS_A","vareaC","r4s_JC",0.478328504861556
"1UAS_A","vareaC","rsa",0.814618790300174
"1UAS_A","vareaC","seqent",0.424137681344244
"1UAS_A","vareaCA","ddgent",0.690467383410907
"1UAS_A","vareaCA","hbe",0.453153985219166
"1UAS_A","vareaCA","hpshh",0.261379204497792
"1UAS_A","vareaCA","r4s_JC",0.538420883985692
"1UAS_A","vareaCA","rsa",0.85714873290511
"1UAS_A","vareaCA","seqent",0.481978951531899
"1UAS_A","vareaCB","ddgent",0.726919508913223
"1UAS_A","vareaCB","hbe",0.429091784141156
"1UAS_A","vareaCB","hpshh",0.331137443301836
"1UAS_A","vareaCB","r4s_JC",0.547467185474373
"1UAS_A","vareaCB","rsa",0.893996451217151
"1UAS_A","vareaCB","seqent",0.4921473921801
"1UAS_A","vareaN","ddgent",0.606403583185529
"1UAS_A","vareaN","hbe",0.479026714697861
"1UAS_A","vareaN","hpshh",0.200892434334651
"1UAS_A","vareaN","r4s_JC",0.509311472059406
"1UAS_A","vareaN","rsa",0.775743637874487
"1UAS_A","vareaN","seqent",0.441737478466355
"1UAS_A","vareaO","ddgent",0.544612048603
"1UAS_A","vareaO","hbe",0.530198018743864
"1UAS_A","vareaO","hpshh",0.236706678494999
"1UAS_A","vareaO","r4s_JC",0.40249272250424
"1UAS_A","vareaO","rsa",0.740335070856219
"1UAS_A","vareaO","seqent",0.356692240392186
"1UAS_A","vareaSC","ddgent",0.736563984523921
"1UAS_A","vareaSC","hbe",0.365465657942581
"1UAS_A","vareaSC","hpshh",0.383063199496375
"1UAS_A","vareaSC","r4s_JC",0.563194631674256
"1UAS_A","vareaSC","rsa",0.91998911332959
"1UAS_A","vareaSC","seqent",0.502463248588206
"1UN1_A","vareaAA","ddgent",0.745949016428376
"1UN1_A","vareaAA","hbe",0.487596533790421
"1UN1_A","vareaAA","hpshh",0.341926736871158
"1UN1_A","vareaAA","r4s_JC",0.524701425026802
"1UN1_A","vareaAA","rsa",0.926983485986116
"1UN1_A","vareaAA","seqent",0.465510611702811
"1UN1_A","vareaC","ddgent",0.586306660496621
"1UN1_A","vareaC","hbe",0.551486919098936
"1UN1_A","vareaC","hpshh",0.22961421679308
"1UN1_A","vareaC","r4s_JC",0.428269729988959
"1UN1_A","vareaC","rsa",0.781448718980624
"1UN1_A","vareaC","seqent",0.364434009584805
"1UN1_A","vareaCA","ddgent",0.718288266094601
"1UN1_A","vareaCA","hbe",0.516544630613279
"1UN1_A","vareaCA","hpshh",0.29902936902044
"1UN1_A","vareaCA","r4s_JC",0.485736423979643
"1UN1_A","vareaCA","rsa",0.868749859583886
"1UN1_A","vareaCA","seqent",0.423440119075989
"1UN1_A","vareaCB","ddgent",0.730628978954177
"1UN1_A","vareaCB","hbe",0.482712326688031
"1UN1_A","vareaCB","hpshh",0.318078718832201
"1UN1_A","vareaCB","r4s_JC",0.521049473502116
"1UN1_A","vareaCB","rsa",0.893753951428527
"1UN1_A","vareaCB","seqent",0.457210443489433
"1UN1_A","vareaN","ddgent",0.674874760269784
"1UN1_A","vareaN","hbe",0.573287552749939
"1UN1_A","vareaN","hpshh",0.275778546278645
"1UN1_A","vareaN","r4s_JC",0.449560118769772
"1UN1_A","vareaN","rsa",0.819845370082061
"1UN1_A","vareaN","seqent",0.398061577058119
"1UN1_A","vareaO","ddgent",0.47556296409311
"1UN1_A","vareaO","hbe",0.579273394324975
"1UN1_A","vareaO","hpshh",0.175241948146903
"1UN1_A","vareaO","r4s_JC",0.392035183596515
"1UN1_A","vareaO","rsa",0.688872792656921
"1UN1_A","vareaO","seqent",0.333651250201946
"1UN1_A","vareaSC","ddgent",0.778629871677349
"1UN1_A","vareaSC","hbe",0.42756754441393
"1UN1_A","vareaSC","hpshh",0.376692150733055
"1UN1_A","vareaSC","r4s_JC",0.566836465906864
"1UN1_A","vareaSC","rsa",0.93010118167203
"1UN1_A","vareaSC","seqent",0.512571802485233
"1VID_A","vareaAA","ddgent",0.783859567207512
"1VID_A","vareaAA","hbe",0.459295072750927
"1VID_A","vareaAA","hpshh",0.463301612170842
"1VID_A","vareaAA","r4s_JC",0.576169327123608
"1VID_A","vareaAA","rsa",0.940690351775382
"1VID_A","vareaAA","seqent",0.483013703903635
"1VID_A","vareaC","ddgent",0.685710099070885
"1VID_A","vareaC","hbe",0.540501561667438
"1VID_A","vareaC","hpshh",0.430876860530573
"1VID_A","vareaC","r4s_JC",0.468433709206126
"1VID_A","vareaC","rsa",0.852516444323815
"1VID_A","vareaC","seqent",0.417455883439598
"1VID_A","vareaCA","ddgent",0.751863322413763
"1VID_A","vareaCA","hbe",0.461728888873959
"1VID_A","vareaCA","hpshh",0.43963753122848
"1VID_A","vareaCA","r4s_JC",0.552481958172497
"1VID_A","vareaCA","rsa",0.890495095932438
"1VID_A","vareaCA","seqent",0.453631431990019
"1VID_A","vareaCB","ddgent",0.781022051902315
"1VID_A","vareaCB","hbe",0.450730449593811
"1VID_A","vareaCB","hpshh",0.454030550711138
"1VID_A","vareaCB","r4s_JC",0.559874404168091
"1VID_A","vareaCB","rsa",0.916556521064876
"1VID_A","vareaCB","seqent",0.457412097508848
"1VID_A","vareaN","ddgent",0.673626133453871
"1VID_A","vareaN","hbe",0.465279937761812
"1VID_A","vareaN","hpshh",0.357439721468931
"1VID_A","vareaN","r4s_JC",0.503111023909128
"1VID_A","vareaN","rsa",0.777881755942413
"1VID_A","vareaN","seqent",0.414210434487896
"1VID_A","vareaO","ddgent",0.626632657876371
"1VID_A","vareaO","hbe",0.571138208001049
"1VID_A","vareaO","hpshh",0.405629323371126
"1VID_A","vareaO","r4s_JC",0.416635673363991
"1VID_A","vareaO","rsa",0.804559363986609
"1VID_A","vareaO","seqent",0.384007331597782
"1VID_A","vareaSC","ddgent",0.79628130269893
"1VID_A","vareaSC","hbe",0.39325848085848
"1VID_A","vareaSC","hpshh",0.447864781337535
"1VID_A","vareaSC","r4s_JC",0.604910208417918
"1VID_A","vareaSC","rsa",0.941795746574656
"1VID_A","vareaSC","seqent",0.496091739348386
"1VLB_A","vareaAA","ddgent",0.749883740921914
"1VLB_A","vareaAA","hbe",0.339654396589505
"1VLB_A","vareaAA","hpshh",0.340601173738299
"1VLB_A","vareaAA","r4s_JC",0.540604776130654
"1VLB_A","vareaAA","rsa",0.90778788285348
"1VLB_A","vareaAA","seqent",0.363481757368314
"1VLB_A","vareaC","ddgent",0.603925107333763
"1VLB_A","vareaC","hbe",0.374370799644796
"1VLB_A","vareaC","hpshh",0.259812311167684
"1VLB_A","vareaC","r4s_JC",0.498974173862114
"1VLB_A","vareaC","rsa",0.805220020175697
"1VLB_A","vareaC","seqent",0.322446035253109
"1VLB_A","vareaCA","ddgent",0.697769607265755
"1VLB_A","vareaCA","hbe",0.346975305566396
"1VLB_A","vareaCA","hpshh",0.322246299695836
"1VLB_A","vareaCA","r4s_JC",0.525026602376357
"1VLB_A","vareaCA","rsa",0.857917590703245
"1VLB_A","vareaCA","seqent",0.351307528068316
"1VLB_A","vareaCB","ddgent",0.741358934281726
"1VLB_A","vareaCB","hbe",0.344260962096648
"1VLB_A","vareaCB","hpshh",0.353740229805406
"1VLB_A","vareaCB","r4s_JC",0.546828422408906
"1VLB_A","vareaCB","rsa",0.891441565546521
"1VLB_A","vareaCB","seqent",0.378079317289132
"1VLB_A","vareaN","ddgent",0.631729953248454
"1VLB_A","vareaN","hbe",0.385130357127713
"1VLB_A","vareaN","hpshh",0.281886974793659
"1VLB_A","vareaN","r4s_JC",0.491459693939201
"1VLB_A","vareaN","rsa",0.794803598950161
"1VLB_A","vareaN","seqent",0.31931140542581
"1VLB_A","vareaO","ddgent",0.527596546570315
"1VLB_A","vareaO","hbe",0.415872844880412
"1VLB_A","vareaO","hpshh",0.234761234904586
"1VLB_A","vareaO","r4s_JC",0.426945322397472
"1VLB_A","vareaO","rsa",0.735348562843994
"1VLB_A","vareaO","seqent",0.267906439244177
"1VLB_A","vareaSC","ddgent",0.761117373772943
"1VLB_A","vareaSC","hbe",0.256537951774637
"1VLB_A","vareaSC","hpshh",0.356568422962263
"1VLB_A","vareaSC","r4s_JC",0.553924652573824
"1VLB_A","vareaSC","rsa",0.898731469933825
"1VLB_A","vareaSC","seqent",0.365557428948632
"1VNC_A","vareaAA","ddgent",0.755830990440167
"1VNC_A","vareaAA","hbe",0.482928057357686
"1VNC_A","vareaAA","hpshh",0.329575319318168
"1VNC_A","vareaAA","r4s_JC",0.525693464260782
"1VNC_A","vareaAA","rsa",0.930270773114981
"1VNC_A","vareaAA","seqent",0.26965748507626
"1VNC_A","vareaC","ddgent",0.653084796423279
"1VNC_A","vareaC","hbe",0.554947097209903
"1VNC_A","vareaC","hpshh",0.292276197573966
"1VNC_A","vareaC","r4s_JC",0.50409457437183
"1VNC_A","vareaC","rsa",0.846648119517237
"1VNC_A","vareaC","seqent",0.228598056032442
"1VNC_A","vareaCA","ddgent",0.717205372616984
"1VNC_A","vareaCA","hbe",0.486912679911037
"1VNC_A","vareaCA","hpshh",0.306741912713573
"1VNC_A","vareaCA","r4s_JC",0.516369773096491
"1VNC_A","vareaCA","rsa",0.876559809468234
"1VNC_A","vareaCA","seqent",0.250754186274818
